,0
0,25.561
1,25.571
2,25.504
3,25.581
4,25.612
5,25.659
6,25.607
7,25.742
8,25.747
9,25.69
10,25.602
11,25.669
12,25.659
13,25.685
14,25.736
15,25.778
16,25.798
17,25.834
18,25.829
19,25.886
20,25.891
21,26.097
22,25.969
23,26.087
24,26.154
25,26.097
26,26.108
27,26.025
28,26.144
29,26.02
30,25.969
31,26.01
32,26.175
33,26.051
34,26.046
35,26.118
36,26.066
37,26.144
38,26.19
39,26.139
40,26.18
41,26.313
42,26.308
43,26.221
44,26.308
45,26.324
46,26.277
47,26.488
48,26.56
49,26.503
50,26.56
51,26.606
52,26.58
53,26.493
54,26.544
55,26.734
56,26.785
57,26.754
58,26.984
59,26.877
60,27.0
61,27.056
62,27.189
63,27.458
64,27.656
65,27.849
66,27.966
67,28.521
68,28.777
69,28.853
70,29.304
71,29.703
72,30.14
73,30.442
74,30.798
75,31.158
76,31.614
77,31.736
78,31.712
79,31.614
80,31.398
81,31.241
82,30.936
83,30.502
84,30.086
85,29.548
86,29.063
87,28.591
88,28.249
89,27.996
90,27.753
91,27.682
92,27.514
93,27.402
94,27.255
95,27.428
96,27.153
97,27.092
98,27.041
99,26.944
100,26.816
101,26.739
102,26.841
103,26.811
104,26.713
105,26.647
106,26.621
107,26.509
108,26.58
109,26.534
110,26.601
111,26.483
112,26.39
113,26.421
114,26.365
115,26.349
116,26.267
117,26.365
118,26.421
119,26.334
120,26.247
121,26.236
122,26.164
123,26.226
124,26.267
125,26.257
126,26.231
127,26.241
128,26.313
129,26.154
130,26.097
131,26.082
132,26.041
133,26.041
134,26.066
135,25.922
136,25.927
137,25.958
138,25.948
139,25.963
140,25.84
141,25.902
142,25.881
143,26.087
144,25.891
145,26.015
146,26.056
147,26.077
148,26.108
149,26.0
150,25.886
151,26.082
152,26.046
153,26.005
154,25.907
155,25.938
156,25.984
157,25.994
158,26.036
159,25.958
160,25.478
161,25.436
162,25.473
163,25.555
164,25.623
165,25.643
166,25.674
167,25.695
168,25.674
169,25.654
170,25.71
171,25.654
172,25.633
173,25.659
174,25.788
175,25.886
176,25.778
177,25.803
178,25.958
179,25.886
180,26.103
181,26.01
182,26.103
183,26.082
184,25.989
185,26.061
186,26.087
187,26.046
188,26.036
189,26.118
190,26.051
191,25.974
192,26.072
193,26.015
194,26.144
195,26.18
196,26.133
197,26.185
198,26.2
199,26.252
200,26.303
201,26.175
202,26.123
203,26.308
204,26.283
205,26.401
206,26.36
207,26.334
208,26.432
209,26.447
210,26.329
211,26.529
212,26.585
213,26.483
214,26.673
215,26.734
216,26.765
217,26.903
218,26.816
219,27.025
220,26.933
221,27.219
222,27.336
223,27.524
224,27.743
225,27.971
226,28.228
227,28.566
228,28.702
229,29.133
230,29.478
231,29.867
232,30.125
233,30.625
234,31.044
235,31.619
236,31.736
237,31.868
238,31.702
239,31.535
240,31.354
241,31.069
242,30.798
243,30.413
244,30.066
245,29.378
246,28.903
247,28.471
248,28.112
249,27.824
250,27.702
251,27.555
252,27.352
253,27.265
254,27.27
255,27.224
256,27.107
257,27.066
258,26.959
259,26.918
260,26.887
261,26.852
262,26.652
263,26.637
264,26.657
265,26.683
266,26.555
267,26.626
268,26.616
269,26.539
270,26.601
271,26.437
272,26.339
273,26.329
274,26.421
275,26.339
276,26.355
277,26.365
278,26.36
279,26.375
280,26.277
281,26.334
282,26.2
283,26.19
284,26.216
285,26.175
286,26.195
287,26.231
288,26.216
289,26.128
290,26.041
291,26.025
292,26.025
293,26.0
294,25.932
295,25.948
296,25.953
297,25.902
298,25.922
299,25.958
300,25.886
301,25.891
302,25.958
303,25.907
304,25.891
305,25.963
306,26.056
307,25.927
308,26.108
309,25.927
310,25.948
311,25.891
312,25.979
313,26.092
314,26.077
315,26.175
316,25.912
317,25.896
318,25.834
319,25.907
320,25.498
321,25.514
322,25.529
323,25.555
324,25.633
325,25.514
326,25.7
327,25.695
328,25.648
329,25.679
330,25.654
331,25.638
332,25.659
333,25.803
334,25.969
335,25.767
336,25.948
337,25.824
338,25.938
339,26.036
340,26.072
341,26.133
342,26.231
343,26.133
344,26.066
345,26.139
346,26.072
347,26.164
348,26.226
349,26.195
350,26.175
351,26.061
352,26.164
353,26.169
354,26.221
355,26.175
356,26.159
357,26.211
358,26.211
359,26.175
360,26.241
361,26.113
362,26.257
363,26.334
364,26.313
365,26.355
366,26.36
367,26.483
368,26.38
369,26.503
370,26.58
371,26.539
372,26.555
373,26.611
374,26.724
375,26.693
376,26.734
377,26.816
378,27.066
379,27.087
380,27.061
381,27.204
382,27.479
383,27.651
384,27.819
385,28.127
386,28.259
387,28.762
388,29.058
389,29.279
390,29.668
391,30.076
392,30.477
393,30.852
394,31.349
395,31.775
396,31.917
397,31.824
398,31.629
399,31.56
400,31.29
401,30.956
402,30.546
403,30.234
404,29.837
405,29.143
406,28.702
407,28.279
408,28.036
409,27.814
410,27.621
411,27.494
412,27.418
413,27.29
414,27.224
415,27.183
416,27.132
417,27.015
418,26.959
419,26.908
420,26.662
