,0
0,24.703
1,24.86
2,24.787
3,24.906
4,24.766
5,24.896
6,24.771
7,24.86
8,24.86
9,24.906
10,24.896
11,24.875
12,24.948
13,24.906
14,24.828
15,24.875
16,24.959
17,24.906
18,24.995
19,25.078
20,25.063
21,25.089
22,24.948
23,25.037
24,25.12
25,25.047
26,25.115
27,24.932
28,24.995
29,25.146
30,24.985
31,25.099
32,25.094
33,25.146
34,25.057
35,25.125
36,25.187
37,25.177
38,25.213
39,25.213
40,25.27
41,25.239
42,25.384
43,25.307
44,25.447
45,25.462
46,25.353
47,25.395
48,25.281
49,25.4
50,25.535
51,25.457
52,25.307
53,25.535
54,25.478
55,25.592
56,25.592
57,25.659
58,25.597
59,25.566
60,25.674
61,25.783
62,25.762
63,25.788
64,25.974
65,25.7
66,26.015
67,25.886
68,25.984
69,26.025
70,26.02
71,26.298
72,26.205
73,26.231
74,26.339
75,26.355
76,26.657
77,26.657
78,26.847
79,26.898
80,27.056
81,27.214
82,27.509
83,27.728
84,28.042
85,28.279
86,28.657
87,28.622
88,28.692
89,28.767
90,28.797
91,28.782
92,28.833
93,28.918
94,28.828
95,28.873
96,28.682
97,28.828
98,28.767
99,28.491
100,28.319
101,27.829
102,27.555
103,27.163
104,27.138
105,26.908
106,26.632
107,26.483
108,26.416
109,26.339
110,26.051
111,26.236
112,26.159
113,26.03
114,26.092
115,26.051
116,26.072
117,26.128
118,25.989
119,26.005
120,26.005
121,25.943
122,26.005
123,25.742
124,25.912
125,25.86
126,25.809
127,25.922
128,25.845
129,25.85
130,25.809
131,25.891
132,25.814
133,25.793
134,25.685
135,25.798
136,25.788
137,25.679
138,25.788
139,25.648
140,25.69
141,25.71
142,25.638
143,25.757
144,25.669
145,25.55
146,25.586
147,25.524
148,25.586
149,25.607
150,25.462
151,25.514
152,25.685
153,25.524
154,25.54
155,25.648
156,25.498
157,25.535
158,25.561
159,25.473
160,24.844
161,24.834
162,24.755
163,24.708
164,24.839
165,24.839
166,24.88
167,24.896
168,24.781
169,24.875
170,24.86
171,24.844
172,24.901
173,24.974
174,24.943
175,24.932
176,24.88
177,24.901
178,24.932
179,25.031
180,25.089
181,24.995
182,24.943
183,24.995
184,24.912
185,25.073
186,25.026
187,25.011
188,25.052
189,24.995
190,25.047
191,24.995
192,25.156
193,25.13
194,25.276
