,0
0,24.588
1,24.557
2,24.667
3,24.557
4,24.641
5,24.557
6,24.729
7,24.641
8,24.807
9,24.719
10,24.646
11,24.886
12,24.667
13,24.823
14,24.839
15,24.688
16,24.86
17,24.932
18,24.729
19,24.781
20,24.787
21,24.75
22,24.755
23,24.844
24,24.917
25,24.917
26,24.896
27,24.896
28,25.031
29,24.995
30,24.912
31,24.985
32,25.042
33,24.995
34,25.068
35,25.083
36,25.13
37,25.078
38,25.057
39,25.068
40,25.068
41,25.187
42,25.172
43,25.307
44,25.281
45,25.218
46,25.229
47,25.369
48,25.39
49,25.327
50,25.327
51,25.343
52,25.555
53,25.571
54,25.514
55,25.628
56,25.793
57,25.85
58,25.845
59,25.943
60,26.108
61,26.149
62,26.375
63,26.503
64,26.606
65,26.964
66,27.489
67,27.768
68,28.021
69,28.148
70,28.365
71,28.4
72,28.339
73,28.036
74,27.596
75,27.27
76,26.959
77,26.632
78,26.344
79,26.015
80,26.061
81,25.731
82,25.664
83,25.664
84,25.571
85,25.571
86,25.545
87,25.529
88,25.369
89,25.447
90,25.405
91,25.39
92,25.405
93,25.338
94,25.296
95,25.286
96,25.353
97,25.317
98,25.265
99,25.384
100,25.213
101,25.25
102,25.395
103,25.281
104,25.281
105,25.224
106,25.198
107,25.224
108,25.198
109,25.052
110,25.265
111,25.234
112,25.187
113,25.307
114,25.109
115,25.052
116,25.109
117,25.12
118,25.161
119,25.166
120,25.037
121,25.109
122,25.192
123,25.156
124,25.057
125,25.089
126,25.073
127,25.083
128,25.115
129,25.073
130,25.011
131,25.042
132,24.896
133,25.0
134,25.047
135,25.125
136,25.135
137,25.078
138,25.166
139,25.016
140,24.922
141,25.011
142,25.141
143,25.146
144,25.099
145,25.083
146,25.047
147,24.995
148,25.172
149,25.109
150,25.083
151,25.161
152,25.063
153,24.938
154,24.969
155,25.026
156,24.969
157,25.011
158,24.964
159,24.932
160,24.515
161,24.651
162,24.62
163,24.635
164,24.761
165,24.656
166,24.802
167,24.781
168,24.635
169,24.703
170,24.724
171,24.677
172,24.854
173,24.745
174,24.901
175,24.766
176,24.729
177,24.74
178,24.787
179,24.896
180,24.776
181,24.787
182,24.865
183,24.917
184,24.854
185,25.016
186,24.974
187,24.875
188,25.042
189,24.834
190,24.948
191,24.917
192,24.912
193,24.917
194,25.037
195,25.057
196,24.912
197,25.099
198,25.166
199,25.213
200,25.161
201,25.089
202,25.291
203,25.198
204,25.192
205,25.291
206,25.234
207,25.182
208,25.322
209,25.322
210,25.607
211,25.54
212,25.592
213,25.571
214,25.726
215,25.69
216,25.664
217,25.747
218,25.788
219,26.061
220,25.969
221,26.097
222,26.39
223,26.544
224,26.637
225,26.99
226,27.453
227,27.707
228,28.042
229,28.102
230,28.546
231,28.501
232,28.546
233,28.133
234,27.799
235,27.397
236,26.949
237,26.616
238,26.241
239,26.103
240,25.86
241,25.891
242,25.716
243,25.762
244,25.602
245,25.597
246,25.55
247,25.643
248,25.447
249,25.483
250,25.426
251,25.514
252,25.498
253,25.473
254,25.384
255,25.348
256,25.416
257,25.276
258,25.276
259,25.343
260,25.39
261,25.26
262,25.281
263,25.26
264,25.265
265,25.208
266,25.187
267,25.151
268,25.12
269,25.166
270,25.166
271,25.239
272,25.192
273,25.276
274,25.187
275,25.094
276,25.135
277,25.177
278,25.218
279,25.135
280,25.198
281,25.244
282,25.146
283,25.109
284,25.135
285,25.005
286,25.12
287,25.099
288,25.057
289,25.078
290,25.052
291,25.047
292,25.021
293,25.031
294,25.052
295,25.005
296,25.192
297,25.0
298,25.031
299,25.031
