,0
0,25.809
1,25.809
2,25.876
3,25.767
4,25.845
5,25.943
6,25.917
7,25.829
8,25.86
9,25.876
10,25.932
11,25.907
12,25.845
13,25.989
14,25.902
15,25.902
16,26.015
17,26.046
18,25.917
19,25.974
20,25.927
21,26.061
22,26.03
23,26.123
24,26.066
25,25.974
26,25.984
27,26.128
28,26.092
29,26.087
30,26.128
31,26.108
32,26.159
33,26.103
34,26.18
35,26.164
36,26.226
37,26.175
38,26.19
39,26.149
40,26.231
41,26.175
42,26.211
43,26.205
44,26.2
45,26.149
46,26.056
47,26.03
48,25.819
49,25.654
50,25.125
51,24.948
52,24.886
53,24.99
54,24.979
55,25.073
56,25.244
57,25.529
58,25.963
59,26.02
60,26.216
61,26.324
62,26.293
63,26.401
64,26.498
65,26.565
66,26.509
67,26.365
68,26.339
69,26.442
70,26.37
71,26.355
72,26.303
73,26.211
74,26.355
75,26.185
76,26.123
77,26.03
78,26.087
79,25.922
80,25.938
81,25.917
82,25.809
83,25.772
84,25.752
85,25.674
86,25.623
87,25.669
88,25.478
89,25.679
90,25.312
91,25.478
92,25.405
93,25.431
94,25.467
95,25.607
96,25.576
97,25.752
98,25.824
99,25.948
100,25.953
101,26.164
102,26.231
103,26.426
104,26.396
105,26.416
106,26.416
107,26.416
108,26.437
109,26.662
110,26.744
111,26.719
112,26.754
113,26.652
114,26.749
115,26.79
116,26.887
117,26.78
118,26.847
119,26.857
120,26.923
121,26.913
122,26.821
123,26.923
124,26.841
125,26.964
126,26.944
127,26.908
128,26.944
129,26.867
130,26.841
131,27.092
132,26.913
133,27.097
134,26.99
135,26.903
136,26.949
137,26.995
138,26.77
139,26.811
140,26.882
141,27.041
142,26.918
143,27.02
144,26.877
145,27.02
146,26.852
147,26.913
148,26.877
149,26.995
150,26.852
151,26.877
152,26.857
153,27.005
154,27.046
155,26.995
156,26.898
157,26.898
158,26.959
159,26.831
160,25.736
161,25.871
162,25.932
163,25.948
164,25.902
165,25.881
166,25.814
167,25.876
168,25.793
169,25.912
170,25.876
171,25.938
172,25.958
173,25.917
174,26.0
175,25.922
176,26.01
177,25.984
178,25.814
179,26.036
180,26.0
181,25.932
182,26.046
183,25.938
184,25.963
185,26.051
186,26.056
187,26.077
188,26.01
189,26.087
190,26.103
191,26.108
192,26.077
193,26.216
194,26.082
195,26.205
196,26.205
197,26.169
198,26.139
199,26.18
200,26.159
201,26.247
202,26.257
203,26.205
204,26.236
205,26.154
206,26.118
207,25.876
208,25.747
209,25.473
210,24.917
211,24.943
212,24.948
213,24.948
214,24.964
215,25.244
216,25.166
217,25.41
218,25.581
219,26.046
220,26.164
221,26.36
222,26.355
223,26.467
224,26.606
225,26.478
226,26.462
227,26.544
228,26.483
229,26.411
230,26.498
231,26.416
232,26.355
233,26.139
234,26.211
235,26.2
236,26.066
237,26.077
238,26.139
239,25.938
240,26.061
241,25.927
242,26.0
243,25.793
244,25.865
245,25.767
246,25.648
247,25.669
248,25.617
249,25.669
250,25.664
251,25.54
252,25.493
253,25.638
254,25.69
255,25.685
256,25.876
257,25.907
258,25.845
259,26.087
260,26.113
261,26.37
262,26.406
263,26.509
264,26.365
265,26.493
266,26.483
267,26.539
268,26.565
269,26.56
270,26.698
271,26.831
272,26.729
273,26.688
274,26.673
275,26.754
276,26.852
277,26.8
278,26.836
279,26.78
280,26.826
281,26.923
282,26.836
283,26.908
284,26.882
285,26.918
286,26.913
287,26.811
288,26.979
289,26.862
290,27.005
291,26.984
292,26.857
293,26.877
294,26.928
295,26.974
296,27.081
297,26.949
298,26.964
299,27.015
300,26.939
301,26.995
302,26.974
303,26.959
304,26.836
305,26.99
306,27.005
307,26.903
308,26.836
309,26.8
310,26.816
311,26.898
312,26.795
313,26.964
314,26.887
315,26.974
316,26.836
317,26.887
318,26.908
319,26.903
320,25.881
321,25.876
322,25.793
323,25.917
324,25.86
325,25.834
326,25.86
327,25.907
328,25.881
329,25.855
330,25.907
331,25.896
332,25.871
333,25.86
334,25.974
335,25.979
336,25.974
337,25.84
338,25.994
339,26.0
340,25.979
341,26.0
342,25.969
343,25.994
344,25.989
345,25.953
346,26.154
347,26.015
348,26.18
349,26.056
350,26.118
351,26.154
352,26.087
353,26.123
354,26.216
355,26.154
356,26.2
357,26.226
358,26.262
359,26.205
360,26.257
361,26.267
362,26.267
363,26.205
364,26.241
365,26.169
366,26.061
367,25.814
368,25.798
369,25.322
370,25.0
371,25.057
372,25.021
373,25.104
374,24.985
375,25.291
376,25.307
377,25.338
378,25.638
379,26.036
380,26.216
381,26.247
382,26.437
383,26.406
384,26.539
385,26.719
386,26.56
387,26.647
388,26.503
389,26.478
390,26.534
391,26.401
392,26.406
