,0
0,25.016
1,24.886
2,24.875
3,24.677
4,24.896
5,24.823
6,24.917
7,24.896
8,24.901
9,24.922
10,24.938
11,25.005
12,24.906
13,24.985
14,24.906
15,24.865
16,24.927
17,24.959
18,24.932
19,24.912
20,24.86
21,24.896
22,24.922
23,24.74
24,24.969
25,24.906
26,24.813
27,24.776
28,24.755
29,24.609
30,24.541
31,24.358
32,24.243
33,24.206
34,24.102
35,23.955
36,23.97
37,23.781
38,24.012
39,24.222
40,24.405
41,24.432
42,24.661
43,24.74
44,25.047
45,25.073
46,25.213
47,25.203
48,25.031
49,25.229
50,25.281
51,25.203
52,25.27
53,25.353
54,25.405
55,25.39
56,25.504
57,25.498
58,25.452
59,25.519
60,25.664
61,25.705
62,25.633
63,25.7
64,25.752
65,25.809
66,25.788
67,25.886
68,26.036
69,26.025
70,26.139
71,26.01
72,26.19
73,26.19
74,26.2
75,26.365
76,26.79
77,27.051
78,27.245
79,27.667
80,27.743
81,28.334
82,28.677
83,28.913
84,29.158
85,29.324
86,29.334
87,29.304
88,29.118
89,29.038
90,28.586
91,28.355
92,28.052
93,27.773
94,27.565
95,27.209
96,27.005
97,27.005
98,27.112
99,26.816
100,26.811
101,26.688
102,26.667
103,26.637
104,26.713
105,26.575
106,26.432
107,26.509
108,26.483
109,26.401
110,26.277
111,26.344
112,26.236
113,26.283
114,26.283
115,26.195
116,26.051
117,26.123
118,26.236
119,26.051
120,26.154
121,26.056
122,25.984
123,25.974
124,25.969
125,25.994
126,25.958
127,26.046
128,25.927
129,25.896
130,26.036
131,26.046
132,25.917
133,25.958
134,25.912
135,25.963
136,26.077
137,26.025
138,26.077
139,26.061
140,26.144
141,26.025
142,26.03
143,26.051
144,26.036
145,26.123
146,26.128
147,26.185
148,26.133
149,26.092
150,26.077
151,26.133
152,26.041
153,25.891
154,25.974
155,25.917
156,25.891
157,25.747
158,25.721
159,25.803
160,24.86
161,24.766
162,24.985
163,24.912
164,24.891
165,24.906
166,24.87
167,24.886
168,24.839
169,24.875
170,24.938
171,24.974
172,24.896
173,24.865
174,24.891
175,24.912
176,24.959
177,24.917
178,25.0
179,24.99
180,24.922
181,24.943
182,24.959
183,24.917
184,25.0
185,25.125
186,24.917
187,24.927
188,24.87
189,24.625
190,24.536
191,24.316
192,24.096
193,23.965
194,23.686
195,23.66
196,23.618
197,23.786
198,23.855
199,23.986
200,24.201
201,24.489
202,24.818
203,24.875
204,25.016
205,24.995
206,25.047
207,25.151
208,25.26
209,25.327
210,25.208
211,25.384
212,25.41
213,25.452
214,25.431
215,25.452
216,25.421
217,25.566
218,25.452
219,25.519
220,25.654
221,25.654
222,25.834
223,25.84
224,25.679
225,25.788
226,25.86
227,25.788
228,25.948
229,25.984
230,26.118
231,26.164
232,26.236
233,26.503
234,26.421
235,26.693
236,26.933
237,27.076
238,27.311
239,27.575
240,27.94
241,28.244
242,28.531
243,29.018
244,29.209
245,29.468
246,29.294
247,29.194
248,29.158
249,29.008
250,28.672
251,28.365
252,28.067
253,27.738
254,27.651
255,27.331
256,27.112
257,27.071
258,27.046
259,26.765
260,26.667
261,26.754
262,26.816
263,26.734
264,26.678
265,26.575
266,26.483
267,26.473
268,26.539
269,26.365
270,26.544
271,26.283
272,26.267
273,26.252
274,26.252
275,26.185
276,26.267
277,26.128
278,26.216
279,26.195
280,26.149
281,26.149
282,26.133
283,26.087
284,26.113
285,25.927
286,26.015
287,25.948
288,26.103
289,26.01
290,25.902
291,25.969
292,26.01
293,26.046
294,26.005
295,26.103
296,26.046
297,26.041
298,26.087
299,26.159
300,26.025
301,26.128
302,26.195
303,26.113
304,26.195
305,26.216
306,26.123
307,26.195
308,26.195
309,26.257
310,26.277
311,25.969
312,25.989
313,25.819
314,25.907
315,25.824
316,25.989
317,25.788
318,25.948
319,25.855
320,24.886
321,24.828
322,24.995
323,24.839
324,24.969
325,24.87
326,24.88
327,24.87
328,24.969
329,24.917
330,24.86
331,24.844
332,24.943
333,24.959
334,24.959
335,24.943
336,24.969
337,24.969
338,25.073
339,25.016
340,24.985
341,24.901
342,24.912
343,24.964
344,24.943
345,24.974
346,24.912
347,24.844
348,24.865
349,24.807
350,24.526
351,24.138
352,23.986
353,23.67
354,23.56
355,23.417
356,23.496
357,23.576
358,23.57
359,23.781
360,23.965
361,24.369
362,24.828
363,24.834
364,25.094
365,25.037
366,25.037
367,25.239
368,25.301
369,25.384
370,25.156
371,25.41
372,25.426
373,25.405
374,25.473
375,25.395
376,25.41
377,25.483
378,25.597
379,25.607
380,25.664
381,25.685
382,25.767
383,25.705
384,25.819
