,0
0,25.69
1,25.7
2,25.742
3,25.726
4,25.726
5,25.726
6,25.778
7,25.793
8,25.757
9,25.742
10,25.674
11,25.85
12,25.757
13,25.783
14,25.788
15,25.7
16,25.845
17,25.907
18,25.84
19,25.767
20,25.891
21,25.845
22,25.865
23,25.917
24,25.876
25,25.855
26,25.855
27,25.85
28,25.902
29,25.829
30,25.876
31,25.891
32,25.834
33,25.881
34,25.958
35,25.855
36,25.994
37,25.974
38,25.974
39,26.01
40,25.989
41,26.175
42,26.087
43,26.087
44,26.149
45,26.041
46,26.128
47,26.277
48,26.133
49,26.257
50,26.339
51,26.272
52,26.36
53,26.406
54,26.283
55,26.308
56,26.334
57,26.478
58,26.365
59,26.319
60,26.411
61,26.488
62,26.462
63,26.432
64,26.534
65,26.509
66,26.719
67,26.724
68,26.893
69,27.081
70,27.122
71,27.24
72,27.555
73,27.829
74,28.067
75,28.057
76,28.279
77,28.395
78,28.481
79,28.299
80,28.647
81,28.395
82,28.112
83,27.809
84,27.616
85,27.636
86,27.57
87,27.311
88,27.143
89,27.214
90,27.01
91,27.041
92,27.066
93,27.071
94,27.214
95,26.99
96,26.995
97,27.199
98,27.097
99,26.918
100,26.974
101,26.933
102,27.092
103,26.954
104,27.051
105,27.01
106,27.056
107,26.887
108,27.132
109,26.984
110,27.097
111,27.25
112,26.979
113,26.984
114,26.944
115,26.847
116,26.964
117,26.836
118,27.041
119,26.852
120,27.02
121,26.882
122,26.928
123,26.867
124,26.923
125,26.882
126,26.923
127,26.903
128,26.744
129,26.928
130,26.811
131,26.867
132,26.857
133,26.913
134,26.974
135,26.862
136,26.928
137,26.984
138,26.903
139,26.939
140,26.898
141,26.898
142,26.928
143,26.903
144,26.908
145,27.02
146,26.959
147,26.959
148,26.841
149,26.816
150,26.933
151,26.903
152,26.831
153,26.785
154,27.02
155,26.847
156,26.882
157,27.02
158,26.831
159,26.898
160,25.752
161,25.803
162,25.726
163,25.726
164,25.685
165,25.659
166,25.669
167,25.726
168,25.607
169,25.685
170,25.731
171,25.742
172,25.803
173,25.865
174,25.824
175,25.762
176,25.757
177,25.824
178,25.819
179,25.896
180,25.84
181,25.809
182,25.845
183,25.803
184,25.819
185,25.85
186,25.871
187,25.896
188,25.84
189,25.778
190,25.86
191,25.85
192,25.917
193,25.855
194,25.891
195,25.963
196,25.984
197,25.974
198,26.005
199,25.963
200,25.922
201,26.113
202,25.948
203,26.128
204,26.133
205,26.097
206,26.128
207,26.077
208,26.082
209,26.272
210,26.344
211,26.247
212,26.185
213,26.272
214,26.272
215,26.339
216,26.231
217,26.313
218,26.344
219,26.421
220,26.437
221,26.457
222,26.426
223,26.452
224,26.442
225,26.667
226,26.698
227,26.79
228,26.775
229,26.99
230,27.051
231,27.245
232,27.438
233,27.778
234,28.016
235,27.991
236,28.471
237,28.511
238,28.44
239,28.385
240,28.657
241,28.375
242,28.223
243,27.945
244,27.824
245,27.54
246,27.438
247,27.229
248,27.178
249,27.117
250,27.046
251,27.081
252,27.097
253,27.061
254,27.168
