,0
0,25.25
1,25.307
2,25.312
3,25.26
4,25.25
5,25.255
6,25.317
7,25.364
8,25.426
9,25.276
10,25.416
11,25.333
12,25.364
13,25.353
14,25.4
15,25.333
16,25.379
17,25.359
18,25.322
19,25.374
20,25.447
21,25.488
22,25.4
23,25.498
24,25.483
25,25.467
26,25.483
27,25.405
28,25.566
29,25.462
30,25.524
31,25.529
32,25.519
33,25.623
34,25.7
35,25.798
36,25.638
37,25.705
38,25.71
39,25.788
40,25.747
41,25.731
42,25.633
43,25.767
44,25.803
45,25.778
46,25.638
47,25.896
48,25.674
49,25.896
50,25.876
51,25.881
52,25.871
53,25.922
54,25.958
55,25.938
56,25.907
57,25.994
58,26.139
59,25.989
60,26.03
61,26.025
62,26.066
63,26.025
64,26.03
65,26.241
66,26.169
67,26.082
68,26.139
69,26.195
70,26.221
71,26.252
72,26.288
73,26.319
74,26.426
75,26.565
76,26.79
77,27.046
78,27.178
79,27.428
80,27.94
81,28.304
82,28.586
83,28.978
84,29.633
85,30.299
86,31.059
87,31.344
88,31.511
89,31.565
90,31.202
91,30.921
92,30.739
93,30.066
94,29.214
95,28.506
96,27.895
97,27.469
98,27.102
99,26.76
100,26.862
101,26.652
102,26.647
103,26.58
104,26.519
105,26.585
106,26.58
107,26.493
108,26.539
109,26.498
110,26.437
111,26.57
112,26.421
113,26.432
114,26.503
115,26.411
116,26.396
117,26.385
118,26.483
119,26.396
120,26.288
121,26.401
122,26.39
123,26.36
124,26.401
125,26.313
126,26.252
127,26.36
128,26.339
129,26.334
130,26.247
131,26.375
132,26.288
133,26.467
134,26.38
135,26.283
136,26.401
137,26.283
138,26.344
139,26.319
140,26.375
141,26.283
142,26.308
143,26.365
144,26.437
145,26.503
146,26.298
147,26.349
148,26.313
149,26.262
150,26.303
151,26.216
152,25.994
153,26.175
154,26.118
155,26.133
156,26.066
157,26.025
158,25.948
159,26.025
160,25.281
161,25.182
162,25.348
163,25.25
164,25.359
165,25.25
166,25.26
167,25.333
168,25.177
169,25.462
170,25.384
171,25.405
172,25.467
173,25.39
174,25.353
175,25.265
176,25.343
177,25.312
178,25.545
179,25.384
180,25.566
181,25.384
182,25.514
183,25.473
184,25.509
185,25.421
186,25.566
187,25.483
188,25.623
189,25.612
190,25.555
191,25.602
192,25.726
193,25.674
194,25.747
195,25.747
196,25.695
197,25.814
198,25.772
199,25.747
200,25.803
201,25.742
202,25.716
203,25.86
204,25.798
205,25.917
206,25.829
207,25.927
208,25.932
209,25.891
210,25.798
211,25.922
212,25.943
213,25.788
214,25.958
215,25.932
216,25.803
217,25.963
218,26.072
219,26.087
220,26.01
221,26.01
222,26.046
223,25.963
224,26.051
225,26.103
226,26.236
227,26.051
228,26.169
229,26.252
230,26.293
231,26.488
232,26.534
233,26.432
234,26.437
235,26.703
236,26.836
237,27.178
238,27.469
239,27.59
240,27.92
241,28.425
242,28.682
243,29.344
244,29.912
245,30.645
246,31.182
247,31.521
248,31.55
249,31.594
250,31.256
251,30.936
252,30.324
253,29.738
254,29.063
255,28.244
256,27.646
257,27.326
258,26.969
259,26.887
260,26.821
261,26.703
262,26.673
263,26.754
264,26.713
265,26.637
266,26.678
267,26.657
268,26.524
269,26.437
270,26.539
271,26.241
272,26.401
273,26.442
274,26.442
275,26.406
276,26.452
277,26.37
278,26.39
279,26.375
280,26.426
281,26.416
282,26.349
283,26.416
284,26.339
285,26.231
286,26.267
287,26.293
288,26.349
289,26.175
290,26.365
291,26.493
292,26.432
293,26.421
294,26.247
295,26.478
296,26.349
297,26.329
298,26.38
299,26.37
300,26.37
301,26.544
302,26.462
303,26.509
304,26.509
305,26.688
306,26.36
307,26.442
308,26.467
309,26.226
310,26.349
311,26.2
312,26.082
313,26.298
314,26.113
315,26.118
316,26.185
317,25.979
318,26.066
319,25.979
320,25.291
321,25.343
322,25.255
323,25.244
324,25.296
325,25.224
326,25.25
327,25.39
328,25.244
329,25.286
330,25.54
331,25.4
332,25.421
333,25.405
334,25.421
335,25.405
336,25.39
337,25.473
338,25.384
339,25.426
340,25.478
341,25.519
342,25.581
343,25.633
344,25.581
345,25.504
346,25.592
347,25.623
348,25.623
349,25.685
350,25.648
351,25.685
352,25.659
353,25.695
354,25.679
355,25.798
356,25.762
357,25.793
358,25.716
359,25.876
360,25.86
361,25.798
362,25.865
363,25.938
364,25.974
365,26.0
366,25.912
367,25.974
368,25.907
369,25.979
370,25.85
371,25.938
372,26.077
373,26.066
374,25.943
375,26.072
376,26.066
377,26.149
378,26.149
379,26.164
380,25.953
381,26.128
382,26.139
383,26.139
384,26.313
385,26.262
386,26.159
387,26.205
388,26.257
389,26.236
390,26.442
391,26.355
392,26.534
393,26.534
394,26.678
395,26.708
396,26.8
397,27.122
398,27.585
399,27.945
400,28.077
401,28.42
402,28.933
403,29.723
404,30.314
405,30.985
406,31.408
407,31.682
408,31.526
409,31.555
410,31.187
411,30.902
412,30.061
413,29.523
414,28.838
415,28.082
416,27.509
417,27.127
418,26.939
419,26.76
420,26.908
421,26.795
422,26.708
423,26.693
424,26.632
425,26.76
426,26.667
427,26.642
428,26.524
429,26.544
430,26.534
431,26.55
432,26.437
433,26.432
434,26.432
435,26.488
436,26.406
437,26.56
438,26.483
439,26.56
440,26.473
441,26.385
442,26.406
443,26.365
444,26.467
445,26.36
446,26.432
447,26.334
448,26.39
449,26.416
450,26.503
451,26.524
452,26.447
453,26.493
454,26.452
455,26.355
456,26.478
457,26.683
458,26.396
459,26.478
460,26.334
461,26.467
462,26.509
463,26.632
464,26.647
465,26.662
466,26.632
467,26.544
468,26.519
469,26.432
470,26.503
471,26.365
472,26.308
473,26.221
474,26.097
475,26.236
476,26.154
477,26.087
478,26.066
479,25.86
480,25.333
481,25.338
482,25.255
483,25.286
484,25.255
485,25.379
486,25.379
487,25.317
488,25.353
489,25.514
490,25.467
491,25.4
492,25.416
493,25.369
494,25.4
495,25.473
496,25.509
497,25.493
498,25.379
499,25.436
500,25.519
501,25.633
502,25.535
503,25.581
504,25.519
505,25.581
506,25.643
507,25.643
508,25.628
509,25.633
510,25.736
511,25.757
512,25.757
513,25.845
514,25.819
515,25.757
516,25.742
517,25.876
518,25.907
519,25.829
520,25.891
521,25.855
522,26.01
523,25.963
524,25.958
525,25.984
526,26.066
527,26.015
528,26.149
529,26.092
530,26.03
531,26.092
532,26.061
533,25.932
534,26.072
535,26.066
536,26.113
537,26.066
538,26.293
539,26.144
540,26.164
541,26.118
542,26.241
543,26.123
544,26.133
545,26.344
546,26.339
547,26.262
548,26.426
549,26.339
550,26.524
551,26.478
552,26.657
553,26.632
554,26.652
555,26.836
556,27.02
557,27.255
558,27.606
559,27.996
560,28.299
561,28.717
562,29.229
563,30.011
564,30.487
565,31.015
566,31.506
567,31.57
568,31.717
569,31.442
570,31.148
571,30.606
572,30.11
573,29.294
574,28.808
575,28.193
576,27.59
577,27.178
578,26.847
579,26.918
580,26.867
581,26.77
582,26.719
583,26.611
584,26.775
585,26.503
586,26.493
587,26.544
588,26.509
589,26.493
590,26.616
591,26.544
592,26.534
593,26.498
594,26.442
595,26.437
596,26.406
597,26.457
598,26.529
599,26.385
600,26.442
601,26.437
602,26.591
603,26.529
604,26.473
605,26.493
606,26.401
607,26.457
608,26.509
609,26.529
610,26.442
611,26.447
612,26.544
613,26.585
614,26.58
615,26.524
616,26.56
617,26.667
618,26.375
619,26.565
620,26.611
621,26.58
622,26.591
623,26.693
624,26.744
625,26.647
626,26.749
627,26.703
628,26.657
629,26.734
630,26.539
631,26.55
632,26.539
633,26.36
634,26.149
635,26.19
636,25.969
