,0
0,24.959
1,25.042
2,24.985
3,25.047
4,25.005
5,25.026
6,25.115
7,25.089
8,25.115
9,24.922
10,25.0
11,24.979
12,24.99
13,25.057
14,25.156
15,25.135
16,25.141
17,25.125
18,24.995
19,25.099
20,25.172
21,25.301
22,25.156
23,25.27
24,25.187
25,25.047
26,25.213
27,25.276
28,25.203
29,25.156
30,25.25
31,25.327
32,25.255
33,25.39
34,25.312
35,25.234
36,25.276
37,24.953
38,24.875
39,24.641
40,24.771
41,24.682
42,24.552
43,24.667
44,24.651
45,24.771
46,24.985
47,25.099
48,25.042
49,25.151
50,25.239
51,25.296
52,25.483
53,25.416
54,25.674
55,25.695
56,25.886
57,25.834
58,26.025
59,26.123
60,26.329
61,26.498
62,26.616
63,26.713
64,26.893
65,27.097
66,27.392
67,27.408
68,27.646
69,27.672
70,28.062
71,28.062
72,28.168
73,28.289
74,28.375
75,28.329
76,28.274
77,28.133
78,27.819
79,27.966
80,27.849
81,27.799
82,27.621
83,27.418
84,27.336
85,27.357
86,27.224
87,27.178
88,27.112
89,26.984
90,26.995
91,27.03
92,26.944
93,26.8
94,26.575
95,26.611
96,26.626
97,26.565
98,26.55
99,26.534
100,26.462
101,26.642
102,26.539
103,26.478
104,26.339
105,26.514
106,26.539
107,26.591
108,26.457
109,26.421
110,26.416
111,26.283
112,26.447
113,26.365
114,26.467
115,26.324
116,26.313
117,26.313
118,26.36
119,26.355
120,26.349
121,26.257
122,26.319
123,26.277
124,26.2
125,26.19
126,26.319
127,26.247
128,26.195
129,26.175
130,26.262
131,26.123
132,26.195
133,26.175
134,26.02
135,26.036
136,25.979
137,25.948
138,25.907
139,25.994
140,25.902
141,25.788
142,25.85
143,25.814
144,25.54
145,25.566
146,25.628
147,25.441
148,25.416
149,25.239
150,25.125
151,25.016
152,24.959
153,25.047
154,24.974
155,25.218
156,25.281
157,25.286
158,25.291
159,25.607
160,25.104
161,25.016
162,25.011
163,25.016
164,25.12
165,25.016
166,24.969
167,24.964
168,25.037
169,25.042
170,24.959
171,25.005
172,25.104
173,25.057
174,25.109
175,25.047
176,25.042
177,25.141
178,25.151
179,25.089
180,25.104
181,25.229
182,25.161
183,25.296
184,25.208
185,25.244
186,25.135
187,25.172
188,25.198
189,25.141
190,25.255
191,25.4
192,25.182
193,25.291
194,25.286
195,25.348
196,25.166
197,25.073
198,24.943
199,24.677
200,24.703
201,24.703
202,24.635
203,24.635
204,24.62
205,24.797
206,24.891
207,25.021
208,25.208
209,25.234
210,25.172
211,25.27
212,25.286
213,25.39
214,25.633
215,25.628
216,25.793
217,25.891
218,25.989
219,26.154
220,26.077
221,26.406
222,26.432
223,26.703
224,26.862
225,27.122
226,27.25
227,27.463
228,27.702
229,27.717
230,27.804
231,28.148
232,28.148
233,28.35
234,28.324
235,28.365
236,28.294
237,28.274
238,28.036
239,28.148
240,28.016
241,27.94
242,27.788
243,27.519
244,27.596
245,27.463
246,27.453
247,27.367
248,27.336
249,27.173
250,27.189
251,27.02
252,27.025
253,26.979
254,26.77
255,26.816
256,26.78
257,26.606
258,26.565
259,26.524
260,26.58
261,26.673
262,26.667
263,26.555
264,26.657
265,26.626
266,26.565
267,26.493
268,26.529
269,26.411
270,26.467
271,26.426
272,26.426
273,26.401
274,26.452
275,26.401
276,26.38
277,26.447
278,26.452
279,26.349
280,26.319
281,26.329
