,0
0,24.969
1,24.844
2,24.912
3,24.86
4,24.901
5,25.068
6,24.943
7,24.943
8,24.932
9,24.948
10,24.932
11,25.016
12,24.948
13,25.052
14,25.068
15,25.031
16,25.094
17,25.042
18,25.037
19,25.026
20,25.161
21,25.0
22,25.037
23,25.073
24,25.104
25,25.068
26,25.156
27,25.203
28,25.141
29,25.192
30,25.27
31,25.218
32,25.234
33,25.25
34,25.26
35,25.307
36,25.234
37,25.265
38,25.416
39,25.307
40,25.229
41,25.281
42,25.312
43,25.286
44,25.224
45,25.327
46,25.369
47,25.421
48,25.379
49,25.597
50,25.229
51,25.379
52,25.457
53,25.545
54,25.571
55,25.561
56,25.695
57,25.643
58,25.803
59,25.958
60,25.798
61,25.953
62,25.943
63,26.087
64,26.046
65,26.308
66,26.288
67,26.462
68,26.637
69,26.841
70,26.923
71,27.178
72,27.301
73,27.692
74,27.961
75,28.571
76,29.093
77,29.668
78,29.966
79,30.393
80,30.556
81,30.808
82,30.808
83,30.744
84,30.284
85,29.862
86,29.563
87,28.963
88,28.687
89,28.127
90,27.895
91,27.631
92,27.524
93,27.209
94,27.24
95,27.092
96,26.979
97,27.036
98,26.898
99,26.841
100,26.811
101,26.713
102,26.616
103,26.55
104,26.503
105,26.529
106,26.473
107,26.39
108,26.349
109,26.252
110,26.319
111,26.262
112,26.288
113,26.37
114,26.288
115,26.236
116,26.139
117,26.2
118,26.19
119,26.18
120,26.087
121,26.061
122,26.046
123,26.01
124,26.02
125,26.03
126,25.943
127,25.953
128,25.927
129,25.948
130,25.865
131,25.803
132,25.932
133,25.902
134,25.84
135,25.963
136,25.876
137,25.819
138,25.886
139,25.963
140,26.01
141,25.943
142,25.607
143,25.829
144,25.752
145,25.716
146,25.809
147,25.747
148,25.679
149,25.752
150,25.762
151,25.742
152,25.767
153,25.803
154,25.834
155,25.571
156,25.654
157,25.747
158,25.736
159,25.824
160,24.99
161,24.875
162,24.953
163,24.932
164,24.917
165,24.964
166,24.938
167,24.943
168,24.854
169,24.969
170,24.938
171,24.99
172,24.974
173,25.109
174,25.094
175,25.156
176,25.094
177,24.964
178,25.021
179,25.042
180,24.99
181,25.161
182,25.104
183,25.068
184,25.052
185,25.161
186,25.083
187,25.104
188,25.115
189,25.213
190,25.099
191,25.172
192,25.338
193,25.307
194,25.286
195,25.364
196,25.353
197,25.177
198,25.307
199,25.436
200,25.322
201,25.327
202,25.229
203,25.317
204,25.457
205,25.416
206,25.4
207,25.478
208,25.338
209,25.436
210,25.447
211,25.498
212,25.524
213,25.493
214,25.535
215,25.685
216,25.648
217,25.71
218,25.809
219,25.721
220,25.927
221,25.938
222,25.953
223,26.077
224,26.319
225,26.247
226,26.355
227,26.483
228,26.693
229,26.857
230,26.867
231,27.051
232,27.336
233,27.611
234,28.122
235,28.496
236,29.073
237,29.538
238,30.021
239,30.423
240,30.571
241,30.798
242,31.0
243,30.842
244,30.645
245,29.872
246,29.588
247,29.199
248,28.762
249,28.254
250,28.112
251,27.743
252,27.402
253,27.346
254,27.219
255,27.081
256,27.087
257,27.066
258,26.949
259,26.857
260,26.785
261,26.713
262,26.688
263,26.729
264,26.503
265,26.519
266,26.524
