,0
0,25.083
1,25.052
2,25.031
3,25.099
4,25.104
5,25.073
6,24.99
7,25.115
8,25.016
9,24.974
10,25.078
11,25.037
12,25.078
13,25.135
14,25.099
15,25.229
16,25.276
17,25.115
18,25.276
19,25.239
20,25.141
21,25.104
22,25.166
23,25.182
24,25.151
25,25.068
26,25.244
27,25.218
28,25.234
29,25.172
30,25.244
31,25.177
32,25.338
33,25.333
34,25.431
35,25.301
36,25.265
37,25.41
38,25.379
39,25.296
40,25.286
41,25.488
42,25.41
43,25.452
44,25.395
45,25.467
46,25.421
47,25.509
48,25.447
49,25.462
50,25.55
51,25.561
52,25.576
53,25.592
54,25.555
55,25.617
56,25.581
57,25.592
58,25.586
59,25.576
60,25.612
61,25.659
62,25.607
63,25.617
64,25.757
65,25.602
66,25.731
67,25.71
68,25.685
69,25.679
70,25.7
71,25.695
72,25.767
73,25.742
74,25.793
75,25.7
76,25.938
77,25.881
78,25.865
79,25.855
80,25.86
81,25.927
82,25.865
83,25.912
84,26.005
85,26.185
86,26.139
87,26.097
88,26.108
89,26.185
90,26.262
91,26.231
92,26.262
93,26.38
94,26.693
95,26.872
96,27.367
97,28.072
98,28.556
99,28.868
100,29.123
101,29.453
102,29.633
103,29.553
104,29.563
105,29.244
106,28.772
107,28.117
108,27.631
109,27.189
110,27.036
111,26.693
112,26.596
113,26.467
114,26.539
115,26.473
116,26.37
117,26.565
118,26.488
119,26.36
120,26.493
121,26.457
122,26.385
123,26.432
124,26.467
125,26.591
126,26.385
127,26.39
128,26.164
129,26.288
130,26.416
131,26.272
132,26.231
133,26.272
134,26.175
135,26.236
136,26.231
137,26.257
138,26.231
139,26.133
140,26.103
141,25.994
142,26.139
143,26.025
144,25.865
145,26.01
146,26.077
147,25.989
148,26.077
149,26.103
150,26.01
151,26.02
152,25.927
153,26.103
154,26.061
155,26.169
156,26.118
157,26.097
158,26.236
159,26.113
160,25.089
161,25.078
162,25.115
163,25.026
164,25.016
165,24.959
166,24.953
167,25.021
168,25.005
169,24.974
170,25.0
171,25.177
172,25.073
173,25.115
174,25.042
175,25.109
176,25.161
177,25.229
178,25.198
179,25.172
180,25.172
181,25.12
182,25.172
183,25.187
184,25.359
185,25.115
186,25.146
187,25.104
188,25.244
189,25.312
190,25.182
191,25.286
192,25.286
193,25.333
194,25.301
195,25.327
196,25.395
197,25.384
198,25.364
199,25.322
200,25.416
201,25.374
202,25.317
203,25.452
204,25.41
205,25.467
206,25.447
207,25.462
208,25.504
209,25.488
210,25.441
211,25.478
212,25.576
213,25.441
214,25.586
215,25.566
216,25.55
217,25.561
218,25.54
219,25.612
220,25.566
221,25.643
222,25.638
223,25.612
224,25.793
225,25.7
226,25.597
227,25.648
228,25.581
229,25.638
230,25.716
231,25.742
232,25.586
233,25.778
234,25.736
235,25.778
236,25.798
237,25.809
238,25.871
239,25.855
240,25.886
241,25.778
242,25.86
243,25.85
244,25.953
245,25.943
246,26.036
247,26.128
248,26.123
249,26.144
250,26.154
251,26.334
252,26.385
253,26.421
254,26.754
255,26.969
256,27.296
257,28.163
258,28.46
259,28.938
260,29.188
261,29.503
262,29.638
263,29.658
264,29.583
265,29.314
266,28.908
267,28.122
268,27.646
269,27.143
270,26.913
271,26.519
272,26.524
273,26.36
274,26.509
275,26.498
276,26.519
277,26.539
278,26.38
279,26.426
280,26.38
281,26.483
282,26.447
283,26.344
284,26.457
285,26.385
286,26.36
287,26.375
288,26.324
289,26.396
290,26.2
291,26.169
292,26.257
293,26.159
294,26.18
295,26.236
296,26.185
297,26.231
298,26.267
299,26.19
300,26.139
301,26.128
302,26.077
303,26.123
304,26.082
305,26.087
306,26.0
307,26.097
308,26.103
309,26.123
310,25.979
311,26.02
312,26.041
313,26.133
314,26.133
315,26.103
316,26.056
317,26.036
318,26.103
319,26.118
320,25.12
321,25.078
322,25.047
323,25.125
324,25.026
325,25.037
326,24.932
327,25.063
328,25.037
329,24.979
330,25.042
331,25.063
332,25.135
333,24.807
334,25.141
335,25.161
336,25.13
337,25.135
338,25.177
339,25.26
340,25.109
341,25.156
342,25.141
343,25.218
344,25.203
345,25.057
346,25.25
347,25.161
348,25.276
349,25.27
350,25.281
351,25.198
352,25.296
353,25.276
354,25.27
355,25.343
356,25.369
357,25.436
358,25.364
359,25.276
360,25.353
361,25.483
362,25.473
363,25.39
364,25.405
365,25.374
366,25.529
367,25.514
368,25.473
369,25.478
370,25.426
371,25.462
372,25.452
373,25.54
374,25.529
375,25.602
376,25.586
377,25.54
378,25.69
379,25.473
380,25.561
381,25.654
382,25.617
383,25.674
384,25.612
385,25.685
386,25.685
387,25.674
388,25.669
389,25.736
390,25.674
391,25.762
392,25.742
393,25.71
394,25.824
395,25.742
396,25.907
397,25.742
398,25.891
399,25.865
400,25.969
401,25.881
402,25.886
403,25.891
404,26.061
405,26.082
406,26.03
407,26.072
408,26.041
409,26.175
410,26.267
411,26.319
412,26.216
413,26.539
414,26.724
415,26.979
416,27.519
417,28.284
418,28.742
419,28.938
420,29.304
421,29.643
422,29.583
423,29.628
424,29.533
425,29.374
426,28.858
427,28.107
428,27.54
429,27.189
430,26.979
431,26.611
432,26.637
433,26.421
434,26.498
435,26.478
436,26.426
437,26.509
438,26.324
439,26.37
440,26.37
441,26.344
442,26.432
443,26.324
444,26.503
445,26.38
446,26.36
447,26.308
448,26.38
449,26.205
450,26.247
451,26.2
452,26.211
453,26.205
454,26.236
455,26.231
456,26.375
457,26.154
458,26.241
459,26.113
460,26.205
461,26.025
462,26.072
463,26.061
464,26.113
465,26.041
466,26.036
467,26.072
468,26.041
469,26.041
470,26.077
471,26.051
472,26.025
473,26.005
474,25.953
475,25.922
476,25.994
477,26.0
478,26.149
479,26.169
480,25.094
481,25.115
482,25.042
483,25.109
484,24.995
485,25.042
486,24.953
487,25.052
488,24.99
489,25.047
490,25.057
491,25.089
492,25.135
493,25.13
494,25.151
495,25.166
496,25.187
497,25.177
498,25.151
499,25.218
500,25.177
501,25.099
502,25.161
503,25.141
504,25.229
505,25.135
506,25.25
507,25.192
508,25.203
509,25.281
510,25.364
511,25.333
512,25.244
513,25.286
514,25.286
515,25.312
516,25.296
517,25.369
518,25.4
519,25.348
520,25.286
521,25.353
522,25.265
523,25.452
524,25.4
525,25.441
526,25.379
527,25.504
528,25.488
529,25.473
530,25.483
531,25.54
532,25.498
533,25.566
534,25.519
535,25.524
536,25.576
537,25.617
538,25.504
539,25.535
540,25.524
541,25.654
542,25.726
543,25.886
544,25.7
545,25.643
546,25.685
547,25.736
548,25.747
549,25.638
550,25.659
551,25.742
552,25.783
553,25.783
554,25.747
555,25.788
556,25.979
557,25.953
558,25.927
559,25.814
560,25.865
561,25.871
562,26.025
563,25.969
564,26.066
565,26.113
566,26.051
567,26.108
568,26.164
569,26.2
570,26.257
571,26.462
572,26.288
573,26.585
574,26.749
575,27.025
576,27.682
577,28.309
578,28.742
579,29.143
580,29.274
581,29.483
582,29.558
583,29.598
584,29.593
585,29.239
586,28.983
587,28.082
588,27.555
589,27.301
590,26.949
591,26.606
592,26.514
593,26.544
594,26.483
595,26.452
596,26.396
597,26.473
598,26.406
599,26.416
600,26.416
601,26.467
602,26.421
603,26.37
604,26.498
605,26.498
606,26.293
607,26.324
608,26.288
609,26.241
610,26.185
611,26.19
612,26.139
613,26.365
614,26.277
615,26.272
616,26.247
617,26.241
618,26.267
619,26.2
620,26.18
621,26.103
622,26.139
623,26.103
624,26.195
625,26.036
626,26.046
627,26.092
628,26.113
629,26.077
630,26.041
631,26.061
632,26.03
633,26.046
634,26.066
635,26.108
636,26.066
637,26.123
638,26.128
639,26.139
640,25.042
641,25.104
642,25.109
643,25.187
644,24.964
645,24.99
646,24.959
647,25.073
648,25.063
649,25.115
650,25.089
651,25.094
652,25.13
653,25.078
654,25.073
655,25.25
656,25.187
657,25.13
658,25.187
659,25.203
660,25.161
661,25.291
662,25.172
663,25.078
664,25.244
665,25.296
666,25.426
667,25.317
668,25.276
669,25.291
670,25.327
671,25.244
672,25.322
673,25.348
674,25.25
675,25.307
676,25.338
677,25.229
678,25.379
679,25.208
680,25.338
681,25.384
682,25.353
683,25.473
684,25.566
685,25.483
686,25.529
687,25.597
688,25.488
689,25.55
690,25.473
691,25.452
692,25.467
693,25.561
