,0
0,25.436
1,25.255
2,25.4
3,25.333
4,25.416
5,25.441
6,25.421
7,25.436
8,25.493
9,25.524
10,25.441
11,25.519
12,25.395
13,25.509
14,25.529
15,25.509
16,25.597
17,25.648
18,25.431
19,25.623
20,25.597
21,25.767
22,25.721
23,25.628
24,25.581
25,25.757
26,25.767
27,25.762
28,25.726
29,25.783
30,25.969
31,25.896
32,25.922
33,26.185
34,26.19
35,26.159
36,26.195
37,26.216
38,26.247
39,26.452
40,26.283
41,26.457
42,26.39
43,26.601
44,26.447
45,26.467
46,26.539
47,26.447
48,26.534
49,26.493
50,26.708
51,26.703
52,26.795
53,26.944
54,27.005
55,26.908
56,27.03
57,27.168
58,27.275
59,27.397
60,27.438
61,27.565
62,27.697
63,27.783
64,27.966
65,28.062
66,28.264
67,28.329
68,28.496
69,28.622
70,28.833
71,28.953
72,29.163
73,29.548
74,29.393
75,29.528
76,29.668
77,29.668
78,29.628
79,29.543
80,29.613
81,29.638
82,29.478
83,29.068
84,28.501
85,28.435
86,28.117
87,27.91
88,27.728
89,27.641
90,27.326
91,27.143
92,27.189
93,27.041
94,27.025
95,26.995
96,26.913
97,26.867
98,26.795
99,26.698
100,26.78
101,26.918
102,26.79
103,26.647
104,26.688
105,26.606
106,26.529
107,26.596
108,26.647
109,26.544
110,26.462
111,26.58
112,26.565
113,26.396
114,26.457
115,26.467
116,26.355
117,26.319
118,26.416
119,26.277
120,26.319
121,26.324
122,26.231
123,26.283
124,26.36
125,26.375
126,26.097
127,26.267
128,26.283
129,26.205
130,26.087
131,26.139
132,26.113
133,25.917
134,26.123
135,26.092
136,25.989
137,26.041
138,26.077
139,25.989
140,25.969
141,25.943
142,26.025
143,25.943
144,26.01
145,26.02
146,25.922
147,25.783
148,25.809
149,25.834
150,25.865
151,25.917
152,25.994
153,26.03
154,25.896
155,25.958
156,25.948
157,25.814
158,25.876
159,25.86
160,25.504
161,25.493
162,25.524
163,25.488
164,25.436
165,25.364
166,25.39
167,25.395
168,25.524
169,25.524
170,25.478
171,25.384
172,25.457
173,25.519
174,25.478
175,25.55
176,25.529
177,25.452
178,25.602
179,25.659
180,25.628
181,25.695
182,25.705
183,25.726
184,25.555
185,25.731
186,25.778
187,25.798
188,25.762
189,25.793
190,25.902
191,26.015
192,26.01
193,26.139
194,26.164
195,26.185
196,26.262
197,26.416
198,26.462
199,26.457
200,26.447
201,26.498
202,26.457
203,26.514
204,26.754
205,26.601
206,26.575
207,26.467
208,26.698
209,26.683
