,0
0,24.776
1,24.807
2,24.912
3,24.823
4,24.88
5,24.818
6,24.87
7,24.912
8,24.917
9,24.938
10,24.86
11,24.964
12,24.959
13,24.964
14,25.078
15,25.052
16,24.995
17,25.13
18,25.078
19,25.063
20,25.099
21,25.115
22,24.943
23,25.057
24,25.068
25,25.239
26,25.187
27,25.182
28,25.25
29,25.26
30,25.27
31,25.172
32,25.301
33,25.218
34,25.317
35,25.353
36,25.364
37,25.364
38,25.421
39,25.436
40,25.473
41,25.545
42,25.612
43,25.633
44,25.623
45,25.612
46,25.612
47,25.814
48,25.834
49,25.865
50,25.793
51,25.855
52,25.86
53,25.943
54,25.979
55,25.891
56,26.066
57,26.087
58,26.252
59,26.128
60,26.252
61,26.288
62,26.252
63,26.355
64,26.478
65,26.611
66,26.739
67,26.683
68,26.903
69,26.923
70,26.954
71,27.01
72,27.428
73,27.504
74,27.788
75,28.193
76,28.611
77,28.742
78,29.023
79,29.088
80,29.453
81,29.498
82,29.733
83,29.996
84,30.101
85,29.852
86,29.857
87,29.658
88,29.423
89,29.443
90,29.378
91,29.188
92,29.113
93,28.923
94,28.813
95,28.576
96,28.566
97,28.274
98,28.133
99,27.95
100,27.961
101,27.758
102,27.748
103,27.509
104,27.524
105,27.499
106,27.504
107,27.479
108,27.372
109,27.423
110,27.362
111,27.352
112,27.296
113,27.26
114,27.092
115,27.25
116,27.194
117,27.041
118,27.046
119,27.071
120,26.959
121,26.974
122,26.852
123,26.816
124,26.959
125,26.867
126,26.79
127,26.76
128,26.76
129,26.78
130,26.703
131,26.785
132,26.708
133,26.79
134,26.703
135,26.683
136,26.688
137,26.637
138,26.729
139,26.58
140,26.56
141,26.555
142,26.673
143,26.596
144,26.514
145,26.539
146,26.57
147,26.529
148,26.56
149,26.473
150,26.473
151,26.457
152,26.432
153,26.478
154,26.56
155,26.447
156,26.56
157,26.452
158,26.585
159,26.426
160,24.875
161,24.844
162,24.849
163,24.865
164,24.781
165,24.906
166,24.948
167,24.953
168,24.995
169,24.917
170,24.985
171,24.964
172,25.078
173,25.047
174,25.026
175,25.031
176,25.083
177,25.016
178,24.985
179,25.026
180,25.187
181,25.063
182,25.094
183,25.125
184,25.146
185,25.182
186,25.255
187,25.208
188,25.301
189,25.218
190,25.265
191,25.265
192,25.244
193,25.255
194,25.218
195,25.312
196,25.436
197,25.359
198,25.431
199,25.436
200,25.462
201,25.493
202,25.509
203,25.628
204,25.576
205,25.762
206,25.772
207,25.695
208,25.829
209,25.752
210,25.922
211,25.845
212,25.865
213,25.938
214,25.932
215,26.02
216,25.948
217,26.082
218,26.097
219,26.087
220,26.159
221,26.303
222,26.226
223,26.231
224,26.416
225,26.457
226,26.503
227,26.555
228,26.739
229,27.0
230,26.918
231,27.127
232,27.372
233,27.458
234,27.606
235,27.915
236,28.138
237,28.476
238,28.893
239,29.078
240,29.204
241,29.523
242,29.463
243,29.837
244,29.966
245,29.887
246,29.932
247,29.817
248,29.633
249,29.513
250,29.393
251,29.364
252,29.118
253,29.023
254,29.013
255,28.601
256,28.617
257,28.269
258,28.097
259,28.026
260,27.976
261,27.875
262,27.692
263,27.55
264,27.514
265,27.555
266,27.499
267,27.463
268,27.408
269,27.377
270,27.316
271,27.27
272,27.265
273,27.127
274,27.143
275,27.265
276,27.194
277,27.092
278,27.25
279,27.036
280,26.974
281,26.964
282,26.867
283,26.847
284,26.821
285,26.821
286,26.811
287,26.795
288,26.78
289,26.8
290,26.79
291,26.816
292,26.811
293,26.708
294,26.693
295,26.632
296,26.811
297,26.657
298,26.698
299,26.652
300,26.601
301,26.514
302,26.729
303,26.591
304,26.519
305,26.524
306,26.55
307,26.55
308,26.493
309,26.575
310,26.478
311,26.503
312,26.411
313,26.319
314,26.642
315,26.493
316,26.519
317,26.452
318,26.575
319,26.385
320,24.844
321,24.807
322,24.828
323,24.834
324,24.797
325,24.802
326,24.818
327,24.828
328,24.886
329,24.917
330,24.964
331,24.938
332,24.922
333,25.068
334,24.969
335,25.052
336,24.964
337,24.932
338,24.938
339,24.995
340,25.135
341,24.99
342,25.037
343,25.063
344,25.115
345,25.141
346,25.213
347,25.208
348,25.177
349,25.213
350,25.27
351,25.26
352,25.218
353,25.141
354,25.192
355,25.172
356,25.312
357,25.26
358,25.343
359,25.467
360,25.421
361,25.369
362,25.436
363,25.524
364,25.586
365,25.633
366,25.731
367,25.747
368,25.767
369,25.71
370,25.695
371,25.772
372,25.881
373,25.726
374,25.891
375,25.876
376,25.969
377,26.03
378,25.974
379,25.958
380,26.118
381,26.046
382,26.185
383,26.329
384,26.375
385,26.411
386,26.396
387,26.616
388,26.58
389,26.719
390,26.78
391,26.969
392,27.081
393,27.341
394,27.387
395,27.646
396,27.91
397,28.239
398,28.566
399,28.898
400,29.033
401,29.229
402,29.463
403,29.518
404,29.832
405,30.016
406,29.932
407,29.872
408,29.683
409,29.648
410,29.583
411,29.324
412,29.108
413,28.998
414,28.953
415,28.782
416,28.591
417,28.38
418,28.218
419,28.052
420,27.935
421,27.748
422,27.651
423,27.519
424,27.514
425,27.402
426,27.524
427,27.352
428,27.433
429,27.392
430,27.413
431,27.387
432,27.194
433,27.245
434,27.138
435,27.056
436,27.046
437,27.025
438,27.015
439,27.036
440,26.974
441,26.882
442,26.862
443,26.918
444,26.928
445,26.744
446,26.662
447,26.739
448,26.77
449,26.708
450,26.749
451,26.637
452,26.611
453,26.667
454,26.534
455,26.683
456,26.673
457,26.647
458,26.708
459,26.632
460,26.616
461,26.55
462,26.56
463,26.539
464,26.483
465,26.503
466,26.401
467,26.498
468,26.467
469,26.467
470,26.375
471,26.539
472,26.396
473,26.365
474,26.416
475,26.262
476,26.452
477,26.339
478,26.503
479,26.236
480,24.86
481,24.807
482,24.787
483,24.834
484,24.807
485,24.875
486,24.891
487,24.948
488,24.943
489,24.865
490,24.932
491,24.974
492,24.969
493,25.037
494,24.88
495,24.912
496,25.031
497,25.078
498,24.912
499,25.192
500,25.115
501,25.073
502,25.177
503,25.089
504,25.12
505,25.172
506,25.125
507,25.218
508,25.172
509,25.265
510,25.239
511,25.255
512,25.182
513,25.099
514,25.161
515,25.151
516,25.384
517,25.353
518,25.322
519,25.467
520,25.457
521,25.421
522,25.436
523,25.519
524,25.524
525,25.535
526,25.576
527,25.555
528,25.664
529,25.798
530,25.86
531,25.814
532,25.809
533,25.912
534,25.922
535,25.865
536,25.963
537,25.989
538,26.072
539,26.005
540,26.139
541,26.072
542,26.175
543,26.164
544,26.2
545,26.355
546,26.416
547,26.529
548,26.544
549,26.744
550,26.78
551,26.872
552,27.097
553,27.041
554,27.341
555,27.397
556,27.667
557,28.133
558,28.44
559,28.576
560,28.948
561,29.204
562,29.299
563,29.458
564,29.668
565,29.787
566,29.966
567,30.101
568,29.887
