,0
0,25.327
1,25.296
2,25.41
3,25.27
4,25.364
5,25.39
6,25.291
7,25.296
8,25.307
9,25.312
10,25.441
11,25.416
12,25.509
13,25.359
14,25.498
15,25.524
16,25.307
17,25.483
18,25.431
19,25.488
20,25.483
21,25.633
22,25.504
23,25.514
24,25.555
25,25.462
26,25.498
27,25.509
28,25.592
29,25.561
30,25.571
31,25.55
32,25.617
33,25.571
34,25.617
35,25.623
36,25.602
37,25.783
38,25.747
39,25.638
40,25.767
41,25.798
42,25.772
43,25.736
44,25.819
45,25.824
46,25.814
47,25.969
48,26.03
49,25.963
50,25.932
51,26.103
52,26.103
53,26.19
54,26.334
55,26.319
56,26.488
57,26.591
58,26.534
59,26.632
60,26.877
61,27.076
62,27.107
63,27.463
64,27.712
65,27.976
66,28.319
67,28.742
68,29.093
69,29.183
70,29.334
71,29.463
72,29.428
73,29.443
74,29.369
75,29.543
76,29.374
77,29.279
78,29.304
79,29.294
80,28.888
81,28.813
82,28.476
83,28.324
84,28.097
85,27.92
86,27.885
87,27.57
88,27.646
89,27.474
90,27.326
91,27.301
92,27.127
93,27.066
94,27.005
95,27.066
96,26.918
97,26.852
98,26.887
99,26.713
100,26.826
101,26.637
102,26.626
103,26.673
104,26.462
105,26.519
106,26.483
107,26.447
108,26.509
109,26.375
110,26.349
111,26.462
112,26.411
113,26.349
114,26.426
115,26.375
116,26.349
117,26.334
118,26.344
119,26.19
120,26.262
121,26.313
122,26.149
123,26.092
124,26.164
125,26.128
126,26.205
127,26.0
128,26.015
129,26.133
130,26.097
131,26.082
132,26.139
133,26.015
134,26.082
135,26.066
136,26.036
137,26.056
138,25.989
139,26.02
140,25.979
141,26.072
142,26.066
143,25.963
144,26.005
145,25.938
146,26.056
147,26.056
148,25.974
149,25.974
150,25.778
151,25.974
152,26.0
153,25.969
154,26.123
155,25.932
156,26.061
157,26.113
158,25.979
159,25.907
160,25.348
161,25.198
162,25.405
163,25.291
164,25.27
165,25.467
166,25.348
167,25.353
168,25.462
169,25.364
170,25.436
171,25.436
172,25.441
173,25.405
174,25.504
175,25.545
176,25.524
177,25.524
178,25.509
179,25.473
180,25.483
181,25.571
182,25.488
183,25.483
184,25.493
185,25.524
186,25.54
187,25.483
188,25.509
189,25.638
190,25.55
191,25.607
192,25.607
193,25.509
194,25.612
195,25.586
196,25.742
197,25.721
198,25.778
199,25.798
200,25.845
201,25.762
202,25.747
203,25.772
204,25.907
205,25.927
206,25.979
207,25.886
208,26.051
209,26.118
210,26.133
211,26.221
212,26.164
213,26.355
214,26.313
215,26.37
216,26.452
217,26.544
218,26.673
219,26.785
220,26.826
221,27.041
222,27.183
223,27.25
224,27.499
225,27.956
226,28.294
227,28.606
228,28.988
229,29.264
230,29.403
231,29.458
232,29.573
233,29.319
234,29.458
235,29.413
236,29.359
237,29.468
238,29.408
239,29.249
240,29.063
241,28.848
242,28.617
243,28.329
244,28.183
245,28.042
246,27.935
247,27.682
248,27.606
249,27.585
250,27.372
251,27.316
252,27.331
253,27.194
254,27.148
255,27.061
256,26.903
257,26.908
258,27.03
259,26.872
260,26.77
261,26.79
262,26.683
263,26.749
264,26.58
265,26.708
266,26.509
267,26.529
268,26.457
269,26.524
270,26.462
271,26.514
272,26.416
273,26.38
274,26.355
275,26.236
276,26.447
277,26.344
278,26.293
279,26.169
280,26.262
281,26.149
282,26.113
283,26.123
284,26.139
285,26.2
286,26.149
287,26.221
288,26.159
289,26.041
290,26.092
291,26.01
292,26.108
293,26.02
294,26.036
295,26.01
296,26.077
297,25.953
298,25.891
299,26.066
300,25.793
301,26.01
302,26.005
303,25.984
304,26.0
305,25.958
306,25.979
307,25.984
308,25.963
309,26.036
310,26.005
311,25.963
312,25.969
313,26.0
314,26.005
315,26.02
316,26.133
317,26.0
318,25.969
319,26.015
320,25.327
321,25.307
322,25.333
323,25.4
324,25.498
325,25.431
326,25.307
327,25.535
328,25.338
329,25.462
330,25.338
331,25.431
332,25.421
333,25.333
334,25.369
335,25.514
336,25.488
337,25.327
338,25.441
339,25.576
340,25.555
341,25.555
342,25.478
343,25.566
344,25.524
345,25.514
346,25.586
347,25.555
348,25.504
349,25.597
350,25.54
351,25.592
352,25.612
353,25.669
354,25.467
355,25.679
356,25.772
357,25.809
358,25.798
359,25.679
360,25.829
361,26.0
362,25.742
363,25.752
364,25.979
365,25.891
366,26.02
367,25.989
368,26.0
369,26.03
370,26.241
371,26.324
372,26.169
373,26.416
374,26.442
375,26.375
376,26.467
377,26.621
378,26.611
379,26.744
380,26.893
381,27.087
382,27.127
383,27.346
384,27.712
385,27.864
386,28.133
387,28.566
388,28.818
389,29.188
390,29.314
391,29.438
392,29.374
393,29.344
394,29.264
395,29.329
396,29.393
397,29.234
398,29.264
399,29.199
400,29.168
401,28.868
402,28.737
403,28.516
404,28.319
405,28.112
406,28.021
407,27.799
408,27.788
409,27.489
410,27.509
411,27.54
412,27.433
413,27.143
414,27.265
415,27.092
416,26.969
417,26.908
418,26.933
419,26.857
420,26.821
421,26.852
422,26.58
423,26.652
424,26.478
425,26.688
426,26.524
427,26.57
428,26.524
429,26.498
430,26.596
431,26.416
432,26.462
433,26.38
434,26.432
435,26.401
436,26.355
437,26.241
438,26.277
439,26.175
440,26.329
441,26.211
442,26.154
443,26.159
444,26.175
445,26.175
446,26.2
447,26.211
448,26.103
449,26.159
450,26.123
451,26.128
452,26.118
453,26.041
454,25.896
455,25.984
456,26.066
457,26.02
458,25.938
459,25.969
460,26.139
461,25.979
462,25.958
463,25.963
464,26.005
465,26.061
466,25.984
467,25.927
468,25.917
469,25.989
470,26.005
471,25.855
472,26.077
473,25.948
474,25.907
475,26.015
476,25.958
477,26.113
478,26.01
479,25.943
480,25.301
481,25.405
482,25.307
483,25.369
484,25.296
485,25.322
486,25.307
487,25.27
488,25.359
489,25.431
490,25.416
491,25.353
492,25.317
493,25.509
494,25.467
495,25.607
496,25.473
497,25.509
498,25.436
499,25.592
500,25.524
501,25.524
502,25.488
503,25.514
504,25.452
505,25.529
506,25.659
507,25.545
508,25.462
509,25.628
510,25.586
511,25.592
512,25.581
513,25.597
514,25.752
515,25.633
516,25.648
517,25.84
518,25.633
519,25.85
520,25.819
521,25.84
522,25.886
523,25.979
524,25.871
525,25.953
526,26.015
527,25.943
528,26.267
529,26.154
530,26.2
531,26.226
532,26.355
533,26.396
534,26.365
535,26.462
536,26.544
537,26.647
538,26.673
539,26.8
540,26.908
541,27.092
542,27.148
543,27.321
544,27.601
545,27.743
546,27.986
547,28.289
548,28.732
549,29.143
550,29.239
551,29.344
