,0
0,25.229
1,25.141
2,25.218
3,25.322
4,25.27
5,25.224
6,25.327
7,25.286
8,25.26
9,25.301
10,25.353
11,25.276
12,25.405
13,25.359
14,25.374
15,25.416
16,25.431
17,25.379
18,25.4
19,25.431
20,25.509
21,25.379
22,25.431
23,25.55
24,25.519
25,25.545
26,25.524
27,25.555
28,25.426
29,25.545
30,25.561
31,25.519
32,25.592
33,25.633
34,25.607
35,25.731
36,25.798
37,25.788
38,25.876
39,25.871
40,25.803
41,25.783
42,25.803
43,25.969
44,26.077
45,26.139
46,26.113
47,26.036
48,26.03
49,26.149
50,26.118
51,26.221
52,26.164
53,26.272
54,26.319
55,26.288
56,26.252
57,26.349
58,26.416
59,26.621
60,26.601
61,26.867
62,27.01
63,27.015
64,27.148
65,27.27
66,27.728
67,28.163
68,28.37
69,28.647
70,28.933
71,29.199
72,29.463
73,29.643
74,29.728
75,29.748
76,29.138
77,28.606
78,28.365
79,28.016
80,27.88
81,27.712
82,27.453
83,27.469
84,27.209
85,27.362
86,27.387
87,27.25
88,27.27
89,27.138
90,27.081
91,27.122
92,27.051
93,27.03
94,27.03
95,27.0
96,26.923
97,26.939
98,26.887
99,26.785
100,26.821
101,26.806
102,26.841
103,26.913
104,27.025
105,26.841
106,26.754
107,26.724
108,26.719
109,26.719
110,26.734
111,26.621
112,26.821
113,26.734
114,26.918
115,26.8
116,26.713
117,26.632
118,26.78
119,26.739
120,26.79
121,26.683
122,26.683
123,26.637
124,26.529
125,26.596
126,26.442
127,26.585
128,26.555
129,26.493
130,26.708
131,26.498
132,26.544
133,26.524
134,26.509
135,26.56
136,26.565
137,26.642
138,26.457
139,26.519
140,26.452
141,26.544
142,26.514
143,26.416
144,26.401
145,26.437
146,26.36
147,26.385
148,26.349
149,26.267
150,26.365
151,26.432
152,26.37
153,26.293
154,26.396
155,26.324
156,26.375
157,26.36
158,26.467
159,26.401
160,25.177
161,25.135
162,25.172
163,25.244
164,25.364
165,25.151
166,25.312
167,25.172
168,25.234
169,25.307
170,25.374
171,25.364
172,25.187
173,25.307
174,25.348
175,25.353
176,25.343
177,25.317
178,25.296
179,25.364
180,25.447
181,25.467
182,25.467
183,25.493
184,25.483
185,25.504
186,25.467
187,25.54
188,25.581
189,25.607
190,25.716
191,25.555
192,25.514
193,25.607
194,25.695
195,25.788
196,25.716
197,25.69
198,25.705
199,25.84
200,25.834
201,25.824
202,25.922
203,25.984
204,26.097
205,25.969
206,26.056
207,26.061
208,26.02
209,26.164
210,26.056
211,26.133
212,26.236
213,26.211
214,26.272
215,26.319
216,26.329
217,26.329
218,26.473
219,26.647
220,26.703
221,26.749
222,26.836
223,26.918
224,27.153
225,27.357
226,27.621
227,28.133
228,28.43
229,28.672
230,28.858
231,29.148
232,29.369
233,29.648
234,29.797
235,29.782
236,29.274
237,28.717
238,28.294
239,28.026
240,27.778
241,27.672
242,27.418
243,27.428
244,27.362
245,27.29
246,27.326
247,27.275
248,27.132
249,27.102
250,27.107
251,27.234
252,27.066
253,26.995
254,27.066
255,26.939
256,26.944
257,27.107
258,27.005
259,26.969
260,26.872
261,26.857
262,26.831
263,26.79
264,26.744
265,26.847
266,26.713
267,26.611
268,26.739
269,26.708
270,26.693
271,26.662
272,26.678
273,26.77
274,26.693
275,26.821
276,26.811
277,26.816
278,26.8
279,26.77
280,26.698
281,26.621
282,26.632
