,0
0,25.229
1,25.296
2,25.379
3,25.291
4,25.379
5,25.39
6,25.27
7,25.265
8,25.374
9,25.166
10,25.156
11,25.141
12,25.042
13,25.021
14,25.307
15,24.974
16,24.964
17,25.052
18,25.011
19,25.031
20,24.875
21,24.865
22,24.959
23,24.943
24,24.828
25,24.865
26,25.068
27,25.042
28,25.099
29,25.078
30,25.353
31,25.447
32,25.322
33,25.353
34,25.364
35,25.426
36,25.457
37,25.467
38,25.431
39,25.566
40,25.529
41,25.447
42,25.643
43,25.778
44,25.597
45,25.612
46,25.674
47,25.772
48,25.726
49,25.736
50,25.705
51,25.731
52,25.819
53,25.778
54,25.71
55,25.798
56,25.829
57,25.788
58,25.948
59,25.881
60,25.84
61,26.0
62,25.979
63,26.072
64,26.2
65,26.236
66,26.401
67,26.529
68,26.708
69,26.887
70,26.913
71,27.03
72,27.0
73,27.071
74,27.061
75,27.117
76,27.051
77,26.698
78,26.708
79,26.621
80,26.626
81,26.447
82,26.19
83,26.149
84,26.324
85,26.051
86,25.932
87,26.041
88,25.994
89,25.917
90,25.778
91,25.871
92,25.809
93,25.917
94,25.783
95,25.896
96,25.907
97,25.767
98,25.576
99,25.824
100,25.783
101,25.726
102,25.762
103,25.767
104,25.654
105,25.679
106,25.586
107,25.628
108,25.592
109,25.742
110,25.54
111,25.571
112,25.612
113,25.581
114,25.602
115,25.555
116,25.602
117,25.509
118,25.462
119,25.519
120,25.55
121,25.483
122,25.576
123,25.566
124,25.509
125,25.488
126,25.524
127,25.447
128,25.561
129,25.457
130,25.462
131,25.498
132,25.602
133,25.488
134,25.55
135,25.441
136,25.447
137,25.592
138,25.441
139,25.359
140,25.473
141,25.421
142,25.4
143,25.633
144,25.452
145,25.441
146,25.416
147,25.467
148,25.301
149,25.462
150,25.333
151,25.27
152,25.312
153,25.359
154,25.255
155,25.364
156,25.416
157,25.364
158,25.395
159,25.421
160,25.27
161,25.322
162,25.312
163,25.301
164,25.317
165,25.208
166,25.338
167,25.25
168,25.348
169,25.384
170,25.208
171,25.192
172,25.125
173,25.031
174,25.005
175,25.104
176,25.135
177,24.959
178,25.021
179,24.891
180,24.938
181,24.849
182,24.828
183,24.906
184,25.042
185,25.063
186,25.011
187,25.011
188,25.089
189,25.089
190,25.156
191,25.317
192,25.307
193,25.374
194,25.301
195,25.426
196,25.395
197,25.545
198,25.519
199,25.519
200,25.736
201,25.488
202,25.752
203,25.736
204,25.788
205,25.783
206,25.731
207,25.778
208,25.865
209,25.902
210,25.731
211,25.767
212,25.881
213,25.84
214,25.716
215,25.855
216,25.814
217,25.84
218,25.896
219,25.922
220,25.927
221,26.097
222,26.103
223,26.247
224,26.355
225,26.39
226,26.596
227,26.739
228,26.939
229,27.015
230,27.28
231,27.229
232,27.484
233,27.24
234,27.474
235,27.387
236,27.199
237,27.148
238,26.908
239,26.596
240,26.585
241,26.616
242,26.442
243,26.401
244,26.38
245,26.19
246,26.169
247,26.19
248,25.994
249,25.943
250,25.912
251,25.912
252,25.814
253,25.783
254,25.922
255,25.855
256,25.829
257,25.814
258,25.752
259,25.783
260,25.716
261,25.757
262,25.71
263,25.84
264,25.555
265,25.819
266,25.628
267,25.597
268,25.798
269,25.555
270,25.617
271,25.617
272,25.571
273,25.633
274,25.55
275,25.607
276,25.514
277,25.509
278,25.509
279,25.447
280,25.643
281,25.498
282,25.473
283,25.602
284,25.462
285,25.55
286,25.514
287,25.519
288,25.586
289,25.457
290,25.602
291,25.545
292,25.488
293,25.467
294,25.447
295,25.571
296,25.571
297,25.301
298,25.441
299,25.436
300,25.473
301,25.457
302,25.39
303,25.452
304,25.416
305,25.478
306,25.447
307,25.421
308,25.4
309,25.369
310,25.405
311,25.4
312,25.312
313,25.301
314,25.322
315,25.291
316,25.229
317,25.379
318,25.379
319,25.353
320,25.4
321,25.348
322,25.187
323,25.416
324,25.229
325,25.208
326,25.327
327,25.218
328,25.301
329,25.208
330,25.166
331,25.115
332,24.985
333,25.109
334,25.115
335,24.959
336,24.985
337,24.901
338,24.985
339,24.948
340,24.854
341,24.787
342,24.776
343,24.86
344,24.99
345,25.0
346,25.063
347,25.016
348,25.016
349,25.047
350,25.182
351,25.229
352,25.26
353,25.343
354,25.301
355,25.524
356,25.54
357,25.426
358,25.55
359,25.571
360,25.566
361,25.586
362,25.757
363,25.747
364,25.772
365,25.659
366,25.742
367,25.85
368,25.86
369,25.819
370,25.757
371,25.778
372,25.855
373,25.912
374,25.927
375,25.922
376,25.984
377,25.938
378,25.948
379,26.092
380,26.082
381,26.108
382,26.298
383,26.344
384,26.396
385,26.473
386,26.719
387,26.923
388,27.183
389,27.097
390,27.29
391,27.509
392,27.524
393,27.504
394,27.519
395,27.514
396,27.326
397,27.27
398,26.974
399,26.831
400,26.852
401,26.596
402,26.667
403,26.467
404,26.396
405,26.221
406,26.272
407,26.051
408,26.087
409,26.01
410,25.896
411,25.86
412,25.917
413,25.963
414,25.948
415,25.819
416,25.886
417,25.803
418,25.71
419,25.819
420,25.819
421,25.793
422,25.685
423,25.638
424,25.659
425,25.592
426,25.762
427,25.648
428,25.555
429,25.695
430,25.55
431,25.633
432,25.607
433,25.581
434,25.638
435,25.55
436,25.535
437,25.509
438,25.504
439,25.509
440,25.483
441,25.431
442,25.488
443,25.462
444,25.514
445,25.612
446,25.529
447,25.581
448,25.483
449,25.54
450,25.597
451,25.488
452,25.447
453,25.462
454,25.509
455,25.421
456,25.452
457,25.327
458,25.333
459,25.467
460,25.473
461,25.348
462,25.467
463,25.39
464,25.41
465,25.447
466,25.41
467,25.353
468,25.359
469,25.457
470,25.41
471,25.317
472,25.379
473,25.421
474,25.374
475,25.457
476,25.25
477,25.426
478,25.348
479,25.483
480,25.364
481,25.364
482,25.39
483,25.333
484,25.343
485,25.374
486,25.26
487,25.312
488,25.244
489,25.384
490,25.141
491,25.172
492,25.115
493,25.151
494,25.141
495,24.99
496,24.865
497,24.875
498,24.797
499,24.818
500,24.776
501,24.818
502,24.688
503,24.745
504,24.761
505,24.891
506,24.974
507,24.979
508,25.042
509,25.042
510,25.234
511,25.213
512,25.27
513,25.276
514,25.416
515,25.41
516,25.327
517,25.545
518,25.602
519,25.685
520,25.561
521,25.659
522,25.664
523,25.778
524,25.819
525,25.783
526,25.855
527,25.876
528,25.793
529,25.865
530,25.803
531,26.046
532,25.963
533,25.984
534,26.0
535,26.072
536,26.144
537,26.02
538,26.02
539,26.02
540,26.108
541,26.257
542,26.416
543,26.519
544,26.621
545,26.703
546,26.8
547,27.092
548,27.357
549,27.458
550,27.423
551,27.702
552,27.743
553,27.743
554,27.626
555,27.631
556,27.626
557,27.524
558,27.346
559,27.183
560,26.928
561,26.882
562,26.816
563,26.683
564,26.416
565,26.365
566,26.324
567,26.19
568,26.303
569,26.123
570,26.005
571,25.927
572,25.809
573,25.974
574,25.943
575,25.948
576,25.922
577,25.747
578,25.819
579,25.902
580,25.716
581,25.772
582,25.809
583,25.819
584,25.721
585,25.7
586,25.736
587,25.576
588,25.716
589,25.679
590,25.571
591,25.607
592,25.617
593,25.545
594,25.545
595,25.488
596,25.514
597,25.659
598,25.395
599,25.623
600,25.561
601,25.592
602,25.519
603,25.581
604,25.498
605,25.483
606,25.519
607,25.561
608,25.529
609,25.488
610,25.498
611,25.467
612,25.535
613,25.509
614,25.416
615,25.338
616,25.441
617,25.504
618,25.338
619,25.441
620,25.457
621,25.452
622,25.457
623,25.27
624,25.535
625,25.452
626,25.452
627,25.384
628,25.431
629,25.592
630,25.364
631,25.384
632,25.395
633,25.488
634,25.493
635,25.441
636,25.364
637,25.353
638,25.436
639,25.478
640,25.364
641,25.359
642,25.338
643,25.187
644,25.322
645,25.276
646,25.239
647,25.276
648,25.374
649,25.239
650,25.198
651,25.135
652,25.068
653,25.099
654,25.068
655,25.016
656,24.953
657,24.75
658,24.761
659,24.682
660,24.761
661,24.688
662,24.766
663,24.734
664,24.734
665,24.896
666,24.86
667,24.891
668,25.042
669,25.073
670,25.182
671,25.141
672,25.364
673,25.234
674,25.483
675,25.364
676,25.478
677,25.478
678,25.509
679,25.612
680,25.674
681,25.742
682,25.586
683,25.783
684,25.814
685,25.876
686,25.907
687,25.907
688,26.01
689,26.0
690,26.0
691,25.979
692,25.979
693,26.118
694,26.072
695,26.015
696,26.077
697,26.015
698,26.18
699,26.216
700,26.169
701,26.457
702,26.452
703,26.509
704,26.77
705,26.703
706,26.949
707,27.153
708,27.606
709,27.662
710,27.753
711,27.809
712,27.92
713,27.905
714,27.748
715,27.743
716,27.707
717,27.555
718,27.489
719,27.306
720,27.224
721,27.097
722,26.872
723,26.76
724,26.688
725,26.678
726,26.416
727,26.385
728,26.211
729,26.113
730,26.108
731,25.979
732,25.979
733,26.128
734,25.907
735,25.969
736,26.0
737,25.943
738,25.834
739,25.84
740,25.84
741,25.762
742,25.824
743,25.736
744,25.721
745,25.69
746,25.669
747,25.71
748,25.721
749,25.669
750,25.669
751,25.664
752,25.592
753,25.514
754,25.514
755,25.535
756,25.462
757,25.592
758,25.669
759,25.535
760,25.483
761,25.498
762,25.416
763,25.514
764,25.504
765,25.55
766,25.473
767,25.545
768,25.529
769,25.607
770,25.452
771,25.462
772,25.405
773,25.447
774,25.514
775,25.529
776,25.524
777,25.374
778,25.416
779,25.322
780,25.41
781,25.514
782,25.467
783,25.441
784,25.483
785,25.426
786,25.473
787,25.441
788,25.374
789,25.478
790,25.431
791,25.452
792,25.39
793,25.452
794,25.364
795,25.452
796,25.338
797,25.421
798,25.369
799,25.327
800,25.478
801,25.374
802,25.307
803,25.187
804,25.359
805,25.307
806,25.255
807,25.296
808,25.276
809,25.276
810,25.416
811,25.182
812,25.109
813,25.0
814,25.042
815,24.865
816,24.854
817,24.974
818,24.787
819,24.74
820,24.682
821,24.656
822,24.682
823,24.536
824,24.641
825,24.708
826,24.703
827,24.792
828,24.969
829,24.875
830,24.959
831,25.296
832,25.198
833,25.151
834,25.286
835,25.467
836,25.426
837,25.447
838,25.535
839,25.674
840,25.757
841,25.85
842,25.943
843,25.772
844,25.85
845,25.809
846,25.994
847,26.046
848,25.984
849,25.969
850,26.01
851,26.01
852,26.015
853,26.005
854,25.989
855,26.113
856,26.113
857,25.974
858,26.216
859,26.175
860,26.416
861,26.432
862,26.57
863,26.749
864,26.852
865,27.056
866,27.194
867,27.387
868,27.799
869,27.925
870,27.95
871,28.052
